1565609292883945076.jpg,640,480,robot,372,111,515,423
1565609261080115112.jpg,640,480,robot,224,88,316,243
1565609261080115112.jpg,640,480,robot,230,82,310,250
6954.jpg,640,480,robot,238,63,444,404
1565608492575378425.jpg,640,480,robot,382,90,516,392
1565608492575378425.jpg,640,480,robot,382,97,520,409
8868.jpg,640,480,robot,423,40,582,347
1565609223663932943.jpg,640,480,robot,288,301,522,437
1523.jpg,640,480,robot,441,112,588,423
1523.jpg,640,480,robot,79,1,331,386
1565608683877470263.jpg,640,480,robot,251,61,362,398
9017.jpg,640,480,robot,563,70,640,439
test_nagoya_game_d_00282.png,800,600,robot,574,344,606,391
test_nagoya_game_d_00282.png,800,600,robot,256,331,282,371
sequences_euro_ball_robot_1_a_00001.png,800,600,robot,597,348,665,418
sequences_euro_ball_robot_1_a_00001.png,800,600,robot,477,274,575,389
1565609208875789017.jpg,640,480,robot,190,108,296,294
1565609251287869604.jpg,640,480,robot,188,6,393,365
5857.jpg,640,480,robot,317,104,514,445
2283.jpg,640,480,robot,68,170,206,427
test_nagoya_game_a_00109.png,800,600,robot,102,171,183,343
test_nagoya_game_a_00109.png,800,600,robot,386,175,448,308
frame0582.png,640,360,robot,138,127,205,207
frame0582.png,640,360,robot,223,111,268,160
frame0582.png,640,360,robot,447,56,483,95
3358.jpg,640,480,robot,350,147,494,407
2783.jpg,640,480,robot,262,56,514,457
2783.jpg,640,480,robot,273,75,502,456
test_nagoya_game_b_00087.png,800,600,robot,615,418,706,561
test_nagoya_game_b_00087.png,800,600,robot,417,398,507,553
1565609140376256387.jpg,640,480,robot,40,98,145,301
frame0583.png,640,360,robot,16,151,46,190
frame0583.png,640,360,robot,316,112,386,194
frame0583.png,640,360,robot,240,141,285,191
frame0583.png,640,360,robot,408,48,535,240
1565609242411292974.jpg,640,480,robot,272,96,513,464
1565608617344028290.jpg,640,480,robot,129,26,281,323
9138.jpg,640,480,robot,289,227,474,465
1565609167007886742.jpg,640,480,robot,45,190,154,395
1565609150340003060.jpg,640,480,robot,141,7,254,168
test_nagoya_game_d_00404.png,800,600,robot,521,554,577,595
7211.jpg,640,480,robot,330,123,474,375
frame0110.png,640,360,robot,377,211,408,245
frame0110.png,640,360,robot,158,161,205,225
1565609183375772237.jpg,640,480,robot,222,120,317,283
5427.jpg,640,480,robot,363,97,541,389
0669.jpg,640,480,robot,191,253,327,428
0669.jpg,640,480,robot,241,111,449,413
1565608556343283908.jpg,640,480,robot,344,10,506,294
1565608614844102598.jpg,640,480,robot,115,61,283,427
1565608542849242895.jpg,640,480,robot,425,150,626,478
5030.jpg,640,480,robot,78,57,288,348
1565608759510294154.jpg,640,480,robot,108,69,242,426
7115.jpg,640,480,robot,240,174,365,455
0727.jpg,640,480,robot,192,11,453,372
3820.jpg,640,480,robot,197,102,380,412
7501.jpg,640,480,robot,209,31,372,325
0946.jpg,640,480,robot,177,92,465,393
6485.jpg,640,480,robot,229,25,394,305
1565609238163781094.jpg,640,480,robot,149,102,566,431
test_nagoya_game_a_00308.png,800,600,robot,477,353,513,403
test_nagoya_game_a_00308.png,800,600,robot,49,375,116,525
test_nagoya_game_a_00308.png,800,600,robot,321,300,402,428
frame0177.png,640,360,robot,305,151,345,203
frame0177.png,640,360,robot,395,147,428,188
test_nagoya_game_b_00333.png,800,600,robot,175,152,216,209
test_nagoya_game_b_00333.png,800,600,robot,441,157,497,264
test_nagoya_game_b_00333.png,800,600,robot,337,152,388,245
5715.jpg,640,480,robot,352,106,580,479
test_nagoya_game_b_00334.png,800,600,robot,359,104,432,237
frame0488.png,640,360,robot,187,174,238,256
frame0488.png,640,360,robot,20,233,38,284
frame0488.png,640,360,robot,284,186,314,235
1565609279632089758.jpg,640,480,robot,73,92,229,349
1565609279632089758.jpg,640,480,robot,79,73,211,375
0975.jpg,640,480,robot,40,5,445,386
1565608680244323313.jpg,640,480,robot,518,202,640,464
1565609273032189220.jpg,640,480,robot,148,78,208,240
test_nagoya_game_b_00312.png,800,600,robot,331,359,385,458
test_nagoya_game_b_00312.png,800,600,robot,219,361,280,481
test_nagoya_game_b_00312.png,800,600,robot,510,377,551,436
1565609275067935193.jpg,640,480,robot,392,42,466,257
6140.jpg,640,480,robot,3,89,122,390
1565609197052650732.jpg,640,480,robot,290,51,395,210
1565609288687535372.jpg,640,480,robot,419,104,519,380
1565609230427956692.jpg,640,480,robot,201,61,577,475
1160.jpg,640,480,robot,144,80,336,359
1565609249495829285.jpg,640,480,robot,10,114,217,397
sequences_euro_ball_robot_1_b_00327.png,800,600,robot,148,305,175,432
8459.jpg,640,480,robot,139,54,343,374
1565608664444561944.jpg,640,480,robot,4,88,164,412
6864.jpg,640,480,robot,332,81,475,389
1565609136131944462.jpg,640,480,robot,412,71,531,289
1565608692577500076.jpg,640,480,robot,109,95,182,403
frame0197.png,640,360,robot,237,214,272,259
frame0197.png,640,360,robot,479,176,534,255
frame0197.png,640,360,robot,137,212,178,269
7732.jpg,640,480,robot,61,103,265,462
0882.jpg,640,480,robot,184,36,454,370
1565608339907933188.jpg,640,480,robot,371,160,534,473
1565608758844284108.jpg,640,480,robot,157,63,292,451
1565608343607343458.jpg,640,480,robot,294,84,483,437
1565609258663296013.jpg,640,480,robot,142,56,218,271
1565609258663296013.jpg,640,480,robot,135,65,224,259
4598.jpg,640,480,robot,259,160,430,429
4598.jpg,640,480,robot,252,138,442,413
0520.jpg,640,480,robot,4,87,196,452
frame0210.png,640,360,robot,396,162,436,235
frame0210.png,640,360,robot,180,183,207,225
frame0210.png,640,360,robot,459,132,524,243
frame0537.png,640,360,robot,274,115,332,192
frame0537.png,640,360,robot,15,120,50,180
frame0537.png,640,360,robot,238,117,296,213
1565608682210721046.jpg,640,480,robot,116,11,229,284
test_nagoya_game_a_00025.png,800,600,robot,636,473,721,512
0532.jpg,640,480,robot,230,25,393,264
1565608690144225177.jpg,640,480,robot,67,156,206,464
1565609110256198168.jpg,640,480,robot,193,72,299,365
1565608539745082999.jpg,640,480,robot,324,100,486,367
frame0211.png,640,360,robot,194,228,235,297
frame0211.png,640,360,robot,497,213,528,263
frame0211.png,640,360,robot,119,205,177,309
1565608758044631740.jpg,640,480,robot,376,42,546,378
6899.jpg,640,480,robot,206,118,372,469
8385.jpg,640,480,robot,22,11,339,451
1565608628210827556.jpg,640,480,robot,556,86,640,423
6178.jpg,640,480,robot,444,105,563,350
7058.jpg,640,480,robot,140,27,343,370
1565608681644084384.jpg,640,480,robot,328,43,463,409
1391.jpg,640,480,robot,388,245,475,421
1391.jpg,640,480,robot,249,189,351,427
8501.jpg,640,480,robot,321,71,538,439
1565608604775262549.jpg,640,480,robot,560,122,634,425
test_nagoya_game_a_00449.png,800,600,robot,237,516,299,575
test_nagoya_game_a_00449.png,800,600,robot,531,490,589,529
frame0625.png,640,360,robot,146,85,174,120
frame0625.png,640,360,robot,6,116,33,174
frame0625.png,640,360,robot,327,50,355,82
1457.jpg,640,480,robot,118,212,230,471
1457.jpg,640,480,robot,399,172,533,477
1526.jpg,640,480,robot,132,174,322,447
9338.jpg,640,480,robot,270,94,433,363
1565609274867869522.jpg,640,480,robot,376,203,470,370
4769.jpg,640,480,robot,273,15,497,354
sequences_euro_ball_robot_1_b_00302.png,800,600,robot,711,284,763,409
1565609100588139193.jpg,640,480,robot,156,94,267,382
1565608617244097956.jpg,640,480,robot,360,217,507,479
test_nagoya_game_b_00206.png,800,600,robot,675,385,747,505
test_nagoya_game_b_00206.png,800,600,robot,522,450,564,508
test_nagoya_game_a_00228.png,800,600,robot,211,19,278,85
0614.jpg,640,480,robot,153,132,446,455
test_nagoya_game_a_00659.png,800,600,robot,372,304,448,424
1565609290483936430.jpg,640,480,robot,149,50,257,355
1565608682744415386.jpg,640,480,robot,357,155,483,467
4802.jpg,640,480,robot,159,112,302,404
2734.jpg,640,480,robot,110,8,254,321
2734.jpg,640,480,robot,114,1,257,289
1565608360376037265.jpg,640,480,robot,476,38,634,383
1565609256911876811.jpg,640,480,robot,326,151,413,365
1565609256911876811.jpg,640,480,robot,323,168,422,359
sequences_euro_ball_robot_1_b_00316.png,800,600,robot,140,143,250,282
test_nagoya_game_d_00301.png,800,600,robot,593,378,634,464
1565608618877770241.jpg,640,480,robot,240,92,372,404
1565608462563765735.jpg,640,480,robot,397,161,597,451
1565609238788362738.jpg,640,480,robot,67,4,505,411
test_nagoya_game_a_00426.png,800,600,robot,556,417,619,532
test_nagoya_game_a_00426.png,800,600,robot,308,404,374,511
test_nagoya_game_a_00426.png,800,600,robot,663,500,697,542
1565609164907890413.jpg,640,480,robot,284,237,358,392
7884.jpg,640,480,robot,1,67,130,334
frame0119.png,640,360,robot,337,183,362,219
frame0119.png,640,360,robot,414,174,443,225
frame0119.png,640,360,robot,115,173,153,242
test_nagoya_game_a_00446.png,800,600,robot,315,374,369,477
test_nagoya_game_a_00446.png,800,600,robot,54,373,110,491
1957.jpg,640,480,robot,433,185,629,480
test_nagoya_game_b_00124.png,800,600,robot,248,161,311,268
test_nagoya_game_b_00124.png,800,600,robot,390,195,429,245
6538.jpg,640,480,robot,296,35,461,305
3186.jpg,640,480,robot,207,22,363,279
1565608767577443582.jpg,640,480,robot,499,99,574,409
0387.jpg,640,480,robot,167,56,347,332
0387.jpg,640,480,robot,22,197,157,405
1565608665244217714.jpg,640,480,robot,508,197,621,480
test_nagoya_game_a_00534.png,800,600,robot,603,187,680,337
1141.jpg,640,480,robot,333,163,464,369
1141.jpg,640,480,robot,292,37,544,310
1565609197240214315.jpg,640,480,robot,149,249,287,441
8352.jpg,640,480,robot,250,105,581,443
9054.jpg,640,480,robot,24,83,264,477
1565609293315484938.jpg,640,480,robot,182,92,304,357
1565609228171877185.jpg,640,480,robot,64,6,395,309
2647.jpg,640,480,robot,352,254,477,440
1565608598576008923.jpg,640,480,robot,368,93,490,356
frame0588.png,640,360,robot,160,121,197,163
frame0588.png,640,360,robot,55,102,94,161
frame0588.png,640,360,robot,377,127,403,178
frame0588.png,640,360,robot,408,132,446,181
7319.jpg,640,480,robot,458,190,621,480
1565609276632936787.jpg,640,480,robot,387,197,487,385
1565609245327416610.jpg,640,480,robot,85,10,283,386
test_nagoya_game_b_00270.png,800,600,robot,150,9,216,91
test_nagoya_game_b_00270.png,800,600,robot,472,39,513,78
0131.jpg,640,480,robot,341,149,575,473
0131.jpg,640,480,robot,142,98,303,343
frame0054.png,640,360,robot,128,9,145,35
frame0054.png,640,360,robot,308,5,343,51
frame0054.png,640,360,robot,54,11,75,38
test_nagoya_game_d_00171.png,800,600,robot,86,158,127,240
test_nagoya_game_d_00171.png,800,600,robot,578,75,639,255
1565608769010799372.jpg,640,480,robot,484,64,619,392
test_nagoya_game_a_00657.png,800,600,robot,661,452,693,495
test_nagoya_game_a_00657.png,800,600,robot,510,406,574,513
test_nagoya_game_a_00657.png,800,600,robot,318,458,384,563
frame0070.png,640,360,robot,60,208,123,322
frame0070.png,640,360,robot,612,225,639,289
frame0070.png,640,360,robot,514,238,544,283
1565609212177699291.jpg,640,480,robot,351,156,461,397
4791.jpg,640,480,robot,184,138,376,467
frame0199.png,640,360,robot,458,143,487,179
frame0199.png,640,360,robot,249,153,296,216
frame0199.png,640,360,robot,535,131,569,176
frame0199.png,640,360,robot,126,158,190,250
2607.jpg,640,480,robot,185,19,311,269
sequences_euro_ball_robot_1_a_00030.png,800,600,robot,517,172,576,241
sequences_euro_ball_robot_1_a_00030.png,800,600,robot,412,312,525,386
sequences_euro_ball_robot_1_a_00030.png,800,600,robot,418,206,498,315
0748.jpg,640,480,robot,29,41,295,366
1565608670010544976.jpg,640,480,robot,473,22,536,308
frame0467.png,640,360,robot,211,157,239,200
frame0467.png,640,360,robot,72,192,98,223
frame0467.png,640,360,robot,140,150,183,217
9083.jpg,640,480,robot,74,109,294,404
test_nagoya_game_b_00074.png,800,600,robot,60,177,107,251
test_nagoya_game_b_00074.png,800,600,robot,229,165,301,319
frame0633.png,640,360,robot,81,79,116,131
frame0633.png,640,360,robot,322,100,355,164
8610.jpg,640,480,robot,201,32,413,387
6802.jpg,640,480,robot,359,37,522,435
1059.jpg,640,480,robot,112,35,519,425
test_nagoya_game_a_00559.png,800,600,robot,308,78,368,194
test_nagoya_game_a_00559.png,800,600,robot,225,96,254,142
test_nagoya_game_a_00559.png,800,600,robot,555,24,599,134
1565608375443949631.jpg,640,480,robot,75,139,230,446
1461.jpg,640,480,robot,100,22,231,284
frame0305.png,640,360,robot,354,158,416,251
frame0305.png,640,360,robot,499,178,528,213
1565608750477554934.jpg,640,480,robot,141,16,268,311
1565608468607349189.jpg,640,480,robot,369,71,562,384
test_nagoya_game_a_00083.png,800,600,robot,272,69,376,288
test_nagoya_game_a_00083.png,800,600,robot,623,95,694,267
test_nagoya_game_a_00083.png,800,600,robot,573,86,601,143
2820.jpg,640,480,robot,77,28,258,445
test_nagoya_game_a_00334.png,800,600,robot,680,272,749,393
test_nagoya_game_a_00334.png,800,600,robot,320,281,349,324
1565609190807779731.jpg,640,480,robot,552,188,621,386
1565608542208081756.jpg,640,480,robot,184,122,381,462
1565609176276283177.jpg,640,480,robot,299,184,408,386
sequences_euro_ball_robot_1_a_00054.png,800,600,robot,262,367,315,427
sequences_euro_ball_robot_1_a_00054.png,800,600,robot,110,255,229,326
sequences_euro_ball_robot_1_a_00054.png,800,600,robot,146,322,227,431
frame0280.png,640,360,robot,306,224,341,271
frame0280.png,640,360,robot,607,166,631,234
frame0280.png,640,360,robot,388,216,416,250
test_nagoya_game_a_00634.png,800,600,robot,697,141,743,198
test_nagoya_game_a_00634.png,800,600,robot,510,149,599,298
1565609247164110006.jpg,640,480,robot,302,37,531,359
sequences_euro_ball_robot_1_c_00036.png,800,600,robot,458,360,593,525
1565608537175897326.jpg,640,480,robot,213,49,355,313
0517.jpg,640,480,robot,496,34,627,413
6524.jpg,640,480,robot,61,108,264,439
1565608464476081919.jpg,640,480,robot,296,0,484,410
1565609139275931208.jpg,640,480,robot,276,141,356,332
1565609115963977427.jpg,640,480,robot,395,76,519,424
8869.jpg,640,480,robot,497,143,628,431
5342.jpg,640,480,robot,156,86,349,361
5342.jpg,640,480,robot,162,81,355,414
1565608381076106913.jpg,640,480,robot,460,133,622,480
1565608381076106913.jpg,640,480,robot,456,142,622,480
5127.jpg,640,480,robot,4,86,230,412
4730.jpg,640,480,robot,313,145,521,441
2356.jpg,640,480,robot,133,280,298,466
8805.jpg,640,480,robot,12,48,170,305
0755.jpg,640,480,robot,183,99,386,406
1565608598107903879.jpg,640,480,robot,283,42,472,360
1565609184475933629.jpg,640,480,robot,162,13,243,115
4386.jpg,640,480,robot,240,109,505,450
1565609142675943284.jpg,640,480,robot,397,288,492,459
1617.jpg,640,480,robot,223,171,353,385
1617.jpg,640,480,robot,451,128,622,375
1617.jpg,640,480,robot,235,166,356,376
1565608341343316860.jpg,640,480,robot,226,98,362,375
1565608603775998114.jpg,640,480,robot,13,139,176,480
1565608689044096916.jpg,640,480,robot,0,81,97,358
1565608679377496588.jpg,640,480,robot,199,153,326,464
test_nagoya_game_b_00209.png,800,600,robot,671,326,717,449
test_nagoya_game_b_00209.png,800,600,robot,405,386,437,434
test_nagoya_game_b_00209.png,800,600,robot,540,337,593,438
8384.jpg,640,480,robot,43,13,360,466
1565608626777569052.jpg,640,480,robot,335,21,440,271
1565608762078441658.jpg,640,480,robot,0,57,79,370
sequences_euro_ball_robot_1_b_00285.png,800,600,robot,471,320,555,451
6128.jpg,640,480,robot,32,122,147,339
0159.jpg,640,480,robot,304,98,500,381
0159.jpg,640,480,robot,10,0,262,347
test_nagoya_game_a_00674.png,800,600,robot,469,108,532,219
test_nagoya_game_a_00674.png,800,600,robot,118,108,155,154
1565609251539938610.jpg,640,480,robot,198,23,436,377
1565608555007976434.jpg,640,480,robot,486,32,585,407
1565609205740135228.jpg,640,480,robot,274,94,392,291
1565608385745167045.jpg,640,480,robot,8,0,96,325
frame0247.png,640,360,robot,465,47,522,126
frame0247.png,640,360,robot,220,101,253,143
frame0247.png,640,360,robot,121,105,162,160
frame0247.png,640,360,robot,306,61,386,186
6671.jpg,640,480,robot,386,97,567,432
test_nagoya_game_b_00077.png,800,600,robot,218,161,306,292
test_nagoya_game_b_00077.png,800,600,robot,548,149,594,210
1565608493075931134.jpg,640,480,robot,329,44,470,321
1565608493075931134.jpg,640,480,robot,335,62,461,327
1565608597676208172.jpg,640,480,robot,64,62,203,273
1565608556175954983.jpg,640,480,robot,482,164,628,480
1565609157640369850.jpg,640,480,robot,4,123,93,301
1565608489408292088.jpg,640,480,robot,210,94,433,449
3329.jpg,640,480,robot,259,96,387,362
test_nagoya_game_a_00240.png,800,600,robot,526,32,587,138
test_nagoya_game_a_00240.png,800,600,robot,457,42,487,76
8160.jpg,640,480,robot,304,37,458,351
3359.jpg,640,480,robot,212,43,311,289
test_nagoya_game_b_00109.png,800,600,robot,365,306,425,417
test_nagoya_game_b_00109.png,800,600,robot,246,307,284,358
5989.jpg,640,480,robot,100,11,326,361
sequences_euro_ball_robot_1_c_00047.png,800,600,robot,247,188,304,307
test_nagoya_game_a_00055.png,800,600,robot,364,367,446,488
test_nagoya_game_a_00055.png,800,600,robot,212,440,231,466
test_nagoya_game_d_00312.png,800,600,robot,307,371,354,472
test_nagoya_game_d_00312.png,800,600,robot,457,295,481,344
